location,date,hosps,location_name,population,pop100k,hosp_rate
25,2020-03-26,NA,Massachusetts,6892503,68.92503,NA
25,2020-03-27,NA,Massachusetts,6892503,68.92503,NA
25,2020-03-28,NA,Massachusetts,6892503,68.92503,NA
25,2020-03-29,NA,Massachusetts,6892503,68.92503,NA
25,2020-03-30,NA,Massachusetts,6892503,68.92503,NA
25,2020-03-31,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-01,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-02,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-03,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-04,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-05,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-06,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-07,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-08,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-09,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-10,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-11,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-12,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-13,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-14,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-15,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-16,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-17,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-18,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-19,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-20,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-21,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-22,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-23,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-24,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-25,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-26,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-27,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-28,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-29,NA,Massachusetts,6892503,68.92503,NA
25,2020-04-30,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-01,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-02,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-03,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-04,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-05,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-06,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-07,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-08,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-09,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-10,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-11,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-12,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-13,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-14,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-15,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-16,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-17,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-18,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-19,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-20,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-21,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-22,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-23,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-24,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-25,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-26,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-27,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-28,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-29,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-30,NA,Massachusetts,6892503,68.92503,NA
25,2020-05-31,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-01,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-02,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-03,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-04,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-05,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-06,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-07,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-08,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-09,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-10,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-11,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-12,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-13,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-14,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-15,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-16,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-17,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-18,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-19,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-20,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-21,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-22,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-23,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-24,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-25,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-26,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-27,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-28,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-29,NA,Massachusetts,6892503,68.92503,NA
25,2020-06-30,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-01,0,Massachusetts,6892503,68.92503,0
25,2020-07-02,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-03,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-04,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-05,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-06,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-07,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-08,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-09,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-10,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-11,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-12,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-13,NA,Massachusetts,6892503,68.92503,NA
25,2020-07-14,20,Massachusetts,6892503,68.92503,0.290170348855851
25,2020-07-15,33,Massachusetts,6892503,68.92503,0.4787810756121542
25,2020-07-16,26,Massachusetts,6892503,68.92503,0.37722145351260633
25,2020-07-17,21,Massachusetts,6892503,68.92503,0.3046788662986436
25,2020-07-18,23,Massachusetts,6892503,68.92503,0.3336959011842287
25,2020-07-19,19,Massachusetts,6892503,68.92503,0.2756618314130585
25,2020-07-20,13,Massachusetts,6892503,68.92503,0.18861072675630317
25,2020-07-21,2,Massachusetts,6892503,68.92503,0.029017034885585102
25,2020-07-22,56,Massachusetts,6892503,68.92503,0.8124769767963829
25,2020-07-23,36,Massachusetts,6892503,68.92503,0.5223066279405318
25,2020-07-24,22,Massachusetts,6892503,68.92503,0.3191873837414361
25,2020-07-25,24,Massachusetts,6892503,68.92503,0.34820441862702123
25,2020-07-26,27,Massachusetts,6892503,68.92503,0.3917299709553989
25,2020-07-27,33,Massachusetts,6892503,68.92503,0.4787810756121542
25,2020-07-28,15,Massachusetts,6892503,68.92503,0.21762776164188827
25,2020-07-29,26,Massachusetts,6892503,68.92503,0.37722145351260633
25,2020-07-30,23,Massachusetts,6892503,68.92503,0.3336959011842287
25,2020-07-31,24,Massachusetts,6892503,68.92503,0.34820441862702123
25,2020-08-01,24,Massachusetts,6892503,68.92503,0.34820441862702123
25,2020-08-02,19,Massachusetts,6892503,68.92503,0.2756618314130585
25,2020-08-03,26,Massachusetts,6892503,68.92503,0.37722145351260633
25,2020-08-04,25,Massachusetts,6892503,68.92503,0.3627129360698138
25,2020-08-05,23,Massachusetts,6892503,68.92503,0.3336959011842287
25,2020-08-06,27,Massachusetts,6892503,68.92503,0.3917299709553989
25,2020-08-07,25,Massachusetts,6892503,68.92503,0.3627129360698138
25,2020-08-08,15,Massachusetts,6892503,68.92503,0.21762776164188827
25,2020-08-09,14,Massachusetts,6892503,68.92503,0.20311924419909572
25,2020-08-10,25,Massachusetts,6892503,68.92503,0.3627129360698138
25,2020-08-11,17,Massachusetts,6892503,68.92503,0.24664479652747337
25,2020-08-12,19,Massachusetts,6892503,68.92503,0.2756618314130585
25,2020-08-13,23,Massachusetts,6892503,68.92503,0.3336959011842287
25,2020-08-14,27,Massachusetts,6892503,68.92503,0.3917299709553989
25,2020-08-15,16,Massachusetts,6892503,68.92503,0.23213627908468082
25,2020-08-16,22,Massachusetts,6892503,68.92503,0.3191873837414361
25,2020-08-17,20,Massachusetts,6892503,68.92503,0.290170348855851
25,2020-08-18,16,Massachusetts,6892503,68.92503,0.23213627908468082
25,2020-08-19,13,Massachusetts,6892503,68.92503,0.18861072675630317
25,2020-08-20,14,Massachusetts,6892503,68.92503,0.20311924419909572
25,2020-08-21,13,Massachusetts,6892503,68.92503,0.18861072675630317
25,2020-08-22,12,Massachusetts,6892503,68.92503,0.17410220931351061
25,2020-08-23,16,Massachusetts,6892503,68.92503,0.23213627908468082
25,2020-08-24,21,Massachusetts,6892503,68.92503,0.3046788662986436
25,2020-08-25,22,Massachusetts,6892503,68.92503,0.3191873837414361
25,2020-08-26,17,Massachusetts,6892503,68.92503,0.24664479652747337
25,2020-08-27,17,Massachusetts,6892503,68.92503,0.24664479652747337
25,2020-08-28,23,Massachusetts,6892503,68.92503,0.3336959011842287
25,2020-08-29,12,Massachusetts,6892503,68.92503,0.17410220931351061
25,2020-08-30,16,Massachusetts,6892503,68.92503,0.23213627908468082
25,2020-08-31,20,Massachusetts,6892503,68.92503,0.290170348855851
25,2020-09-01,28,Massachusetts,6892503,68.92503,0.40623848839819143
25,2020-09-02,16,Massachusetts,6892503,68.92503,0.23213627908468082
25,2020-09-03,26,Massachusetts,6892503,68.92503,0.37722145351260633
25,2020-09-04,19,Massachusetts,6892503,68.92503,0.2756618314130585
25,2020-09-05,22,Massachusetts,6892503,68.92503,0.3191873837414361
25,2020-09-06,20,Massachusetts,6892503,68.92503,0.290170348855851
25,2020-09-07,22,Massachusetts,6892503,68.92503,0.3191873837414361
25,2020-09-08,26,Massachusetts,6892503,68.92503,0.37722145351260633
25,2020-09-09,20,Massachusetts,6892503,68.92503,0.290170348855851
25,2020-09-10,20,Massachusetts,6892503,68.92503,0.290170348855851
25,2020-09-11,22,Massachusetts,6892503,68.92503,0.3191873837414361
25,2020-09-12,15,Massachusetts,6892503,68.92503,0.21762776164188827
25,2020-09-13,25,Massachusetts,6892503,68.92503,0.3627129360698138
25,2020-09-14,38,Massachusetts,6892503,68.92503,0.551323662826117
25,2020-09-15,31,Massachusetts,6892503,68.92503,0.4497640407265691
25,2020-09-16,23,Massachusetts,6892503,68.92503,0.3336959011842287
25,2020-09-17,24,Massachusetts,6892503,68.92503,0.34820441862702123
25,2020-09-18,29,Massachusetts,6892503,68.92503,0.420747005840984
25,2020-09-19,29,Massachusetts,6892503,68.92503,0.420747005840984
25,2020-09-20,28,Massachusetts,6892503,68.92503,0.40623848839819143
25,2020-09-21,20,Massachusetts,6892503,68.92503,0.290170348855851
25,2020-09-22,34,Massachusetts,6892503,68.92503,0.49328959305494674
25,2020-09-23,28,Massachusetts,6892503,68.92503,0.40623848839819143
25,2020-09-24,33,Massachusetts,6892503,68.92503,0.4787810756121542
25,2020-09-25,37,Massachusetts,6892503,68.92503,0.5368151453833244
25,2020-09-26,40,Massachusetts,6892503,68.92503,0.580340697711702
25,2020-09-27,32,Massachusetts,6892503,68.92503,0.46427255816936164
25,2020-09-28,36,Massachusetts,6892503,68.92503,0.5223066279405318
25,2020-09-29,32,Massachusetts,6892503,68.92503,0.46427255816936164
25,2020-09-30,40,Massachusetts,6892503,68.92503,0.580340697711702
25,2020-10-01,42,Massachusetts,6892503,68.92503,0.6093577325972872
25,2020-10-02,43,Massachusetts,6892503,68.92503,0.6238662500400797
25,2020-10-03,33,Massachusetts,6892503,68.92503,0.4787810756121542
25,2020-10-04,44,Massachusetts,6892503,68.92503,0.6383747674828723
25,2020-10-05,40,Massachusetts,6892503,68.92503,0.580340697711702
25,2020-10-06,40,Massachusetts,6892503,68.92503,0.580340697711702
25,2020-10-07,40,Massachusetts,6892503,68.92503,0.580340697711702
25,2020-10-08,52,Massachusetts,6892503,68.92503,0.7544429070252127
25,2020-10-09,40,Massachusetts,6892503,68.92503,0.580340697711702
25,2020-10-10,33,Massachusetts,6892503,68.92503,0.4787810756121542
25,2020-10-11,36,Massachusetts,6892503,68.92503,0.5223066279405318
25,2020-10-12,42,Massachusetts,6892503,68.92503,0.6093577325972872
25,2020-10-13,47,Massachusetts,6892503,68.92503,0.6819003198112499
25,2020-10-14,39,Massachusetts,6892503,68.92503,0.5658321802689095
25,2020-10-15,36,Massachusetts,6892503,68.92503,0.5223066279405318
25,2020-10-16,43,Massachusetts,6892503,68.92503,0.6238662500400797
25,2020-10-17,42,Massachusetts,6892503,68.92503,0.6093577325972872
25,2020-10-18,40,Massachusetts,6892503,68.92503,0.580340697711702
25,2020-10-19,43,Massachusetts,6892503,68.92503,0.6238662500400797
25,2020-10-20,61,Massachusetts,6892503,68.92503,0.8850195640103456
25,2020-10-21,79,Massachusetts,6892503,68.92503,1.1461728779806115
25,2020-10-22,61,Massachusetts,6892503,68.92503,0.8850195640103456
25,2020-10-23,65,Massachusetts,6892503,68.92503,0.9430536337815159
25,2020-10-24,57,Massachusetts,6892503,68.92503,0.8269854942391754
25,2020-10-25,57,Massachusetts,6892503,68.92503,0.8269854942391754
25,2020-10-26,54,Massachusetts,6892503,68.92503,0.7834599419107978
25,2020-10-27,54,Massachusetts,6892503,68.92503,0.7834599419107978
25,2020-10-28,58,Massachusetts,6892503,68.92503,0.841494011681968
25,2020-10-29,60,Massachusetts,6892503,68.92503,0.8705110465675531
25,2020-10-30,52,Massachusetts,6892503,68.92503,0.7544429070252127
25,2020-10-31,64,Massachusetts,6892503,68.92503,0.9285451163387233
25,2020-11-01,58,Massachusetts,6892503,68.92503,0.841494011681968
25,2020-11-02,64,Massachusetts,6892503,68.92503,0.9285451163387233
25,2020-11-03,64,Massachusetts,6892503,68.92503,0.9285451163387233
25,2020-11-04,66,Massachusetts,6892503,68.92503,0.9575621512243084
25,2020-11-05,91,Massachusetts,6892503,68.92503,1.3202750872941222
25,2020-11-06,104,Massachusetts,6892503,68.92503,1.5088858140504253
25,2020-11-07,79,Massachusetts,6892503,68.92503,1.1461728779806115
25,2020-11-08,72,Massachusetts,6892503,68.92503,1.0446132558810637
25,2020-11-09,91,Massachusetts,6892503,68.92503,1.3202750872941222
25,2020-11-10,99,Massachusetts,6892503,68.92503,1.4363432268364626
25,2020-11-11,85,Massachusetts,6892503,68.92503,1.233223982637367
25,2020-11-12,114,Massachusetts,6892503,68.92503,1.653970988478351
25,2020-11-13,101,Massachusetts,6892503,68.92503,1.4653602617220478
25,2020-11-14,91,Massachusetts,6892503,68.92503,1.3202750872941222
25,2020-11-15,113,Massachusetts,6892503,68.92503,1.6394624710355583
25,2020-11-16,147,Massachusetts,6892503,68.92503,2.132752064090505
25,2020-11-17,145,Massachusetts,6892503,68.92503,2.10373502920492
25,2020-11-18,131,Massachusetts,6892503,68.92503,1.9006157850058243
25,2020-11-19,112,Massachusetts,6892503,68.92503,1.6249539535927657
25,2020-11-20,140,Massachusetts,6892503,68.92503,2.031192441990957
25,2020-11-21,123,Massachusetts,6892503,68.92503,1.7845476454634839
25,2020-11-22,113,Massachusetts,6892503,68.92503,1.6394624710355583
25,2020-11-23,125,Massachusetts,6892503,68.92503,1.813564680349069
25,2020-11-24,119,Massachusetts,6892503,68.92503,1.7265135756923136
25,2020-11-25,134,Massachusetts,6892503,68.92503,1.944141337334202
25,2020-11-26,113,Massachusetts,6892503,68.92503,1.6394624710355583
25,2020-11-27,141,Massachusetts,6892503,68.92503,2.04570095943375
25,2020-11-28,160,Massachusetts,6892503,68.92503,2.321362790846808
25,2020-11-29,129,Massachusetts,6892503,68.92503,1.8715987501202391
25,2020-11-30,188,Massachusetts,6892503,68.92503,2.7276012792449995
25,2020-12-01,215,Massachusetts,6892503,68.92503,3.1193312502003985
25,2020-12-02,197,Massachusetts,6892503,68.92503,2.8581779362301325
25,2020-12-03,191,Massachusetts,6892503,68.92503,2.7711268315733775
25,2020-12-04,196,Massachusetts,6892503,68.92503,2.84366941878734
25,2020-12-05,188,Massachusetts,6892503,68.92503,2.7276012792449995
25,2020-12-06,180,Massachusetts,6892503,68.92503,2.6115331397026593
25,2020-12-07,237,Massachusetts,6892503,68.92503,3.4385186339418348
25,2020-12-08,296,Massachusetts,6892503,68.92503,4.294521163066595
25,2020-12-09,268,Massachusetts,6892503,68.92503,3.888282674668404
25,2020-12-10,286,Massachusetts,6892503,68.92503,4.14943598863867
25,2020-12-11,306,Massachusetts,6892503,68.92503,4.439606337494521
25,2020-12-12,238,Massachusetts,6892503,68.92503,3.453027151384627
25,2020-12-13,216,Massachusetts,6892503,68.92503,3.1338397676431913
25,2020-12-14,238,Massachusetts,6892503,68.92503,3.453027151384627
25,2020-12-15,296,Massachusetts,6892503,68.92503,4.294521163066595
25,2020-12-16,300,Massachusetts,6892503,68.92503,4.352555232837766
25,2020-12-17,254,Massachusetts,6892503,68.92503,3.685163430469308
25,2020-12-18,284,Massachusetts,6892503,68.92503,4.120418953753084
25,2020-12-19,290,Massachusetts,6892503,68.92503,4.20747005840984
25,2020-12-20,191,Massachusetts,6892503,68.92503,2.7711268315733775
25,2020-12-21,262,Massachusetts,6892503,68.92503,3.8012315700116486
25,2020-12-22,302,Massachusetts,6892503,68.92503,4.38157226772335
25,2020-12-23,281,Massachusetts,6892503,68.92503,4.076893401424707
25,2020-12-24,281,Massachusetts,6892503,68.92503,4.076893401424707
25,2020-12-25,262,Massachusetts,6892503,68.92503,3.8012315700116486
25,2020-12-26,284,Massachusetts,6892503,68.92503,4.120418953753084
25,2020-12-27,230,Massachusetts,6892503,68.92503,3.336959011842287
25,2020-12-28,279,Massachusetts,6892503,68.92503,4.047876366539122
25,2020-12-29,323,Massachusetts,6892503,68.92503,4.686251134021994
25,2020-12-30,337,Massachusetts,6892503,68.92503,4.8893703782210896
25,2020-12-31,311,Massachusetts,6892503,68.92503,4.512148924708484
25,2021-01-01,257,Massachusetts,6892503,68.92503,3.728688982797686
25,2021-01-02,273,Massachusetts,6892503,68.92503,3.9608252618823667
25,2021-01-03,231,Massachusetts,6892503,68.92503,3.3514675292850793
25,2021-01-04,326,Massachusetts,6892503,68.92503,4.729776686350371
25,2021-01-05,284,Massachusetts,6892503,68.92503,4.120418953753084
25,2021-01-06,303,Massachusetts,6892503,68.92503,4.396080785166143
25,2021-01-07,290,Massachusetts,6892503,68.92503,4.20747005840984
25,2021-01-08,279,Massachusetts,6892503,68.92503,4.047876366539122
25,2021-01-09,234,Massachusetts,6892503,68.92503,3.3949930816134573
25,2021-01-10,198,Massachusetts,6892503,68.92503,2.8726864536729253
25,2021-01-11,279,Massachusetts,6892503,68.92503,4.047876366539122
25,2021-01-12,345,Massachusetts,6892503,68.92503,5.00543851776343
25,2021-01-13,312,Massachusetts,6892503,68.92503,4.526657442151276
25,2021-01-14,295,Massachusetts,6892503,68.92503,4.280012645623803
25,2021-01-15,283,Massachusetts,6892503,68.92503,4.1059104363102925
25,2021-01-16,244,Massachusetts,6892503,68.92503,3.5400782560413826
25,2021-01-17,205,Massachusetts,6892503,68.92503,2.974246075772473
25,2021-01-18,247,Massachusetts,6892503,68.92503,3.58360380836976
25,2021-01-19,244,Massachusetts,6892503,68.92503,3.5400782560413826
25,2021-01-20,235,Massachusetts,6892503,68.92503,3.4095015990562496
25,2021-01-21,268,Massachusetts,6892503,68.92503,3.888282674668404
25,2021-01-22,227,Massachusetts,6892503,68.92503,3.2934334595139094
25,2021-01-23,199,Massachusetts,6892503,68.92503,2.8871949711157177
25,2021-01-24,180,Massachusetts,6892503,68.92503,2.6115331397026593
25,2021-01-25,224,Massachusetts,6892503,68.92503,3.2499079071855315
25,2021-01-26,241,Massachusetts,6892503,68.92503,3.496552703713005
25,2021-01-27,226,Massachusetts,6892503,68.92503,3.2789249420711166
25,2021-01-28,218,Massachusetts,6892503,68.92503,3.1628568025287764
25,2021-01-29,209,Massachusetts,6892503,68.92503,3.0322801455436434
25,2021-01-30,163,Massachusetts,6892503,68.92503,2.3648883431751857
25,2021-01-31,174,Massachusetts,6892503,68.92503,2.524482035045904
25,2021-02-01,171,Massachusetts,6892503,68.92503,2.4809564827175263
25,2021-02-02,186,Massachusetts,6892503,68.92503,2.698584244359415
25,2021-02-03,198,Massachusetts,6892503,68.92503,2.8726864536729253
25,2021-02-04,191,Massachusetts,6892503,68.92503,2.7711268315733775
25,2021-02-05,203,Massachusetts,6892503,68.92503,2.945229040886888
25,2021-02-06,159,Massachusetts,6892503,68.92503,2.306854273404016
25,2021-02-07,128,Massachusetts,6892503,68.92503,1.8570902326774466
25,2021-02-08,149,Massachusetts,6892503,68.92503,2.16176909897609
25,2021-02-09,146,Massachusetts,6892503,68.92503,2.1182435466477125
25,2021-02-10,140,Massachusetts,6892503,68.92503,2.031192441990957
25,2021-02-11,136,Massachusetts,6892503,68.92503,1.973158372219787
25,2021-02-12,137,Massachusetts,6892503,68.92503,1.9876668896625795
25,2021-02-13,120,Massachusetts,6892503,68.92503,1.7410220931351061
25,2021-02-14,104,Massachusetts,6892503,68.92503,1.5088858140504253
25,2021-02-15,102,Massachusetts,6892503,68.92503,1.4798687791648402
25,2021-02-16,112,Massachusetts,6892503,68.92503,1.6249539535927657
25,2021-02-17,120,Massachusetts,6892503,68.92503,1.7410220931351061
25,2021-02-18,107,Massachusetts,6892503,68.92503,1.552411366378803
25,2021-02-19,103,Massachusetts,6892503,68.92503,1.4943772966076327
25,2021-02-20,104,Massachusetts,6892503,68.92503,1.5088858140504253
25,2021-02-21,94,Massachusetts,6892503,68.92503,1.3638006396224998
25,2021-02-22,111,Massachusetts,6892503,68.92503,1.6104454361499732
25,2021-02-23,127,Massachusetts,6892503,68.92503,1.842581715234654
25,2021-02-24,101,Massachusetts,6892503,68.92503,1.4653602617220478
25,2021-02-25,111,Massachusetts,6892503,68.92503,1.6104454361499732
25,2021-02-26,107,Massachusetts,6892503,68.92503,1.552411366378803
25,2021-02-27,103,Massachusetts,6892503,68.92503,1.4943772966076327
25,2021-02-28,70,Massachusetts,6892503,68.92503,1.0155962209954785
25,2021-03-01,101,Massachusetts,6892503,68.92503,1.4653602617220478
25,2021-03-02,102,Massachusetts,6892503,68.92503,1.4798687791648402
25,2021-03-03,114,Massachusetts,6892503,68.92503,1.653970988478351
25,2021-03-04,113,Massachusetts,6892503,68.92503,1.6394624710355583
25,2021-03-05,102,Massachusetts,6892503,68.92503,1.4798687791648402
25,2021-03-06,94,Massachusetts,6892503,68.92503,1.3638006396224998
25,2021-03-07,85,Massachusetts,6892503,68.92503,1.233223982637367
25,2021-03-08,97,Massachusetts,6892503,68.92503,1.4073261919508775
25,2021-03-09,101,Massachusetts,6892503,68.92503,1.4653602617220478
25,2021-03-10,77,Massachusetts,6892503,68.92503,1.1171558430950266
25,2021-03-11,94,Massachusetts,6892503,68.92503,1.3638006396224998
25,2021-03-12,82,Massachusetts,6892503,68.92503,1.1896984303089893
25,2021-03-13,83,Massachusetts,6892503,68.92503,1.2042069477517818
25,2021-03-14,67,Massachusetts,6892503,68.92503,0.972070668667101
25,2021-03-15,83,Massachusetts,6892503,68.92503,1.2042069477517818
25,2021-03-16,86,Massachusetts,6892503,68.92503,1.2477325000801593
25,2021-03-17,96,Massachusetts,6892503,68.92503,1.392817674508085
25,2021-03-18,86,Massachusetts,6892503,68.92503,1.2477325000801593
25,2021-03-19,110,Massachusetts,6892503,68.92503,1.5959369187071806
25,2021-03-20,91,Massachusetts,6892503,68.92503,1.3202750872941222
25,2021-03-21,80,Massachusetts,6892503,68.92503,1.160681395423404
25,2021-03-22,89,Massachusetts,6892503,68.92503,1.291258052408537
25,2021-03-23,104,Massachusetts,6892503,68.92503,1.5088858140504253
25,2021-03-24,85,Massachusetts,6892503,68.92503,1.233223982637367
25,2021-03-25,114,Massachusetts,6892503,68.92503,1.653970988478351
25,2021-03-26,114,Massachusetts,6892503,68.92503,1.653970988478351
25,2021-03-27,96,Massachusetts,6892503,68.92503,1.392817674508085
25,2021-03-28,81,Massachusetts,6892503,68.92503,1.1751899128661967
25,2021-03-29,100,Massachusetts,6892503,68.92503,1.4508517442792552
25,2021-03-30,104,Massachusetts,6892503,68.92503,1.5088858140504253
25,2021-03-31,114,Massachusetts,6892503,68.92503,1.653970988478351
25,2021-04-01,118,Massachusetts,6892503,68.92503,1.712005058249521
25,2021-04-02,103,Massachusetts,6892503,68.92503,1.4943772966076327
25,2021-04-03,95,Massachusetts,6892503,68.92503,1.3783091570652923
25,2021-04-04,98,Massachusetts,6892503,68.92503,1.42183470939367
25,2021-04-05,101,Massachusetts,6892503,68.92503,1.4653602617220478
25,2021-04-06,106,Massachusetts,6892503,68.92503,1.5379028489360105
25,2021-04-07,105,Massachusetts,6892503,68.92503,1.523394331493218
25,2021-04-08,102,Massachusetts,6892503,68.92503,1.4798687791648402
25,2021-04-09,112,Massachusetts,6892503,68.92503,1.6249539535927657
25,2021-04-10,93,Massachusetts,6892503,68.92503,1.3492921221797074
25,2021-04-11,90,Massachusetts,6892503,68.92503,1.3057665698513297
25,2021-04-12,93,Massachusetts,6892503,68.92503,1.3492921221797074
25,2021-04-13,91,Massachusetts,6892503,68.92503,1.3202750872941222
25,2021-04-14,104,Massachusetts,6892503,68.92503,1.5088858140504253
25,2021-04-15,115,Massachusetts,6892503,68.92503,1.6684795059211435
25,2021-04-16,116,Massachusetts,6892503,68.92503,1.682988023363936
25,2021-04-17,106,Massachusetts,6892503,68.92503,1.5379028489360105
25,2021-04-18,84,Massachusetts,6892503,68.92503,1.2187154651945744
25,2021-04-19,81,Massachusetts,6892503,68.92503,1.1751899128661967
25,2021-04-20,104,Massachusetts,6892503,68.92503,1.5088858140504253
25,2021-04-21,90,Massachusetts,6892503,68.92503,1.3057665698513297
25,2021-04-22,99,Massachusetts,6892503,68.92503,1.4363432268364626
25,2021-04-23,96,Massachusetts,6892503,68.92503,1.392817674508085
25,2021-04-24,70,Massachusetts,6892503,68.92503,1.0155962209954785
25,2021-04-25,81,Massachusetts,6892503,68.92503,1.1751899128661967
25,2021-04-26,62,Massachusetts,6892503,68.92503,0.8995280814531382
25,2021-04-27,85,Massachusetts,6892503,68.92503,1.233223982637367
25,2021-04-28,76,Massachusetts,6892503,68.92503,1.102647325652234
25,2021-04-29,73,Massachusetts,6892503,68.92503,1.0591217733238563
25,2021-04-30,73,Massachusetts,6892503,68.92503,1.0591217733238563
25,2021-05-01,66,Massachusetts,6892503,68.92503,0.9575621512243084
25,2021-05-02,52,Massachusetts,6892503,68.92503,0.7544429070252127
25,2021-05-03,57,Massachusetts,6892503,68.92503,0.8269854942391754
25,2021-05-04,72,Massachusetts,6892503,68.92503,1.0446132558810637
25,2021-05-05,76,Massachusetts,6892503,68.92503,1.102647325652234
