date,clade_samples,total_samples,Nextstrain_clade,clade_pct
2022-06-02,19,76,21L (Omicron),0.25
2022-06-02,0,76,21M (Omicron),1e-5
2022-06-02,6,76,22A (Omicron),0.07894736842105263
2022-06-02,11,76,22B (Omicron),0.14473684210526316
2022-06-02,39,76,22C (Omicron),0.5131578947368421
2022-06-02,0,76,22D (Omicron),1e-5
2022-06-02,0,76,22E (Omicron),1e-5
2022-06-02,0,76,22F (Omicron),1e-5
2022-06-02,0,76,23A (Omicron),1e-5
2022-06-02,1,76,recombinant,0.0131578947368421
2022-06-03,0,62,19A,1e-5
2022-06-03,0,62,19B,1e-5
2022-06-03,0,62,20A,1e-5
2022-06-03,0,62,20B,1e-5
2022-06-03,0,62,20C,1e-5
2022-06-03,0,62,20D,1e-5
2022-06-03,0,62,20E (EU1),1e-5
2022-06-03,0,62,20G,1e-5
2022-06-03,0,62,"20H (Beta, V2)",1e-5
2022-06-03,0,62,"20I (Alpha, V1)",1e-5
2022-06-03,0,62,"20J (Gamma, V3)",1e-5
2022-06-03,0,62,21A (Delta),1e-5
2022-06-03,0,62,21B (Kappa),1e-5
2022-06-03,0,62,21C (Epsilon),1e-5
2022-06-03,0,62,21D (Eta),1e-5
2022-06-03,0,62,21F (Iota),1e-5
2022-06-03,0,62,21G (Lambda),1e-5
2022-06-03,0,62,21H (Mu),1e-5
2022-06-03,0,62,21I (Delta),1e-5
2022-06-03,0,62,21J (Delta),1e-5
2022-06-03,0,62,21K (Omicron),1e-5
2022-06-03,19,62,21L (Omicron),0.3064516129032258
2022-06-03,0,62,21M (Omicron),1e-5
2022-06-03,6,62,22A (Omicron),0.0967741935483871
2022-06-03,1,62,22B (Omicron),0.01612903225806451
2022-06-03,35,62,22C (Omicron),0.5645161290322581
2022-06-03,0,62,22D (Omicron),1e-5
2022-06-03,0,62,22E (Omicron),1e-5
2022-06-03,0,62,22F (Omicron),1e-5
2022-06-03,0,62,23A (Omicron),1e-5
2022-06-03,1,62,recombinant,0.01612903225806451
2022-06-04,0,35,19A,1e-5
2022-06-04,0,35,19B,1e-5
2022-06-04,0,35,20A,1e-5
2022-06-04,0,35,20B,1e-5
2022-06-04,0,35,20C,1e-5
2022-06-04,0,35,20D,1e-5
2022-06-04,0,35,20E (EU1),1e-5
2022-06-04,0,35,20G,1e-5
2022-06-04,0,35,"20H (Beta, V2)",1e-5
2022-06-04,0,35,"20I (Alpha, V1)",1e-5
2022-06-04,0,35,"20J (Gamma, V3)",1e-5
2022-06-04,0,35,21A (Delta),1e-5
2022-06-04,0,35,21B (Kappa),1e-5
2022-06-04,0,35,21C (Epsilon),1e-5
2022-06-04,0,35,21D (Eta),1e-5
2022-06-04,0,35,21F (Iota),1e-5
2022-06-04,0,35,21G (Lambda),1e-5
2022-06-04,0,35,21H (Mu),1e-5
2022-06-04,0,35,21I (Delta),1e-5
2022-06-04,0,35,21J (Delta),1e-5
2022-06-04,0,35,21K (Omicron),1e-5
2022-06-04,9,35,21L (Omicron),0.2571428571428571
2022-06-04,0,35,21M (Omicron),1e-5
2022-06-04,3,35,22A (Omicron),0.08571428571428572
2022-06-04,2,35,22B (Omicron),0.05714285714285714
2022-06-04,21,35,22C (Omicron),0.6
2022-06-04,0,35,22D (Omicron),1e-5
2022-06-04,0,35,22E (Omicron),1e-5
2022-06-04,0,35,22F (Omicron),1e-5
2022-06-04,0,35,23A (Omicron),1e-5
2022-06-04,0,35,recombinant,1e-5
2022-06-05,0,49,19A,1e-5
2022-06-05,0,49,19B,1e-5
2022-06-05,0,49,20A,1e-5
2022-06-05,0,49,20B,1e-5
2022-06-05,0,49,20C,1e-5
2022-06-05,0,49,20D,1e-5
2022-06-05,0,49,20E (EU1),1e-5
2022-06-05,0,49,20G,1e-5
2022-06-05,0,49,"20H (Beta, V2)",1e-5
2022-06-05,0,49,"20I (Alpha, V1)",1e-5
2022-06-05,0,49,"20J (Gamma, V3)",1e-5
2022-06-05,0,49,21A (Delta),1e-5
2022-06-05,0,49,21B (Kappa),1e-5
2022-06-05,0,49,21C (Epsilon),1e-5
2022-06-05,0,49,21D (Eta),1e-5
2022-06-05,0,49,21F (Iota),1e-5
2022-06-05,0,49,21G (Lambda),1e-5
2022-06-05,0,49,21H (Mu),1e-5
2022-06-05,0,49,21I (Delta),1e-5
2022-06-05,0,49,21J (Delta),1e-5
2022-06-05,0,49,21K (Omicron),1e-5
2022-06-05,10,49,21L (Omicron),0.20408163265306123
2022-06-05,0,49,21M (Omicron),1e-5
2022-06-05,4,49,22A (Omicron),0.08163265306122448
2022-06-05,6,49,22B (Omicron),0.12244897959183672
2022-06-05,29,49,22C (Omicron),0.5918367346938775
2022-06-05,0,49,22D (Omicron),1e-5
2022-06-05,0,49,22E (Omicron),1e-5
2022-06-05,0,49,22F (Omicron),1e-5
2022-06-05,0,49,23A (Omicron),1e-5
2022-06-05,0,49,recombinant,1e-5
2022-06-06,0,54,19A,1e-5
2022-06-06,0,54,19B,1e-5
2022-06-06,0,54,20A,1e-5
2022-06-06,0,54,20B,1e-5
2022-06-06,0,54,20C,1e-5
2022-06-06,0,54,20D,1e-5
2022-06-06,0,54,20E (EU1),1e-5
2022-06-06,0,54,20G,1e-5
2022-06-06,0,54,"20H (Beta, V2)",1e-5
2022-06-06,0,54,"20I (Alpha, V1)",1e-5
2022-06-06,0,54,"20J (Gamma, V3)",1e-5
2022-06-06,0,54,21A (Delta),1e-5
2022-06-06,0,54,21B (Kappa),1e-5
2022-06-06,0,54,21C (Epsilon),1e-5
2022-06-06,0,54,21D (Eta),1e-5
2022-06-06,0,54,21F (Iota),1e-5
2022-06-06,0,54,21G (Lambda),1e-5
2022-06-06,0,54,21H (Mu),1e-5
2022-06-06,0,54,21I (Delta),1e-5
2022-06-06,0,54,21J (Delta),1e-5
2022-06-06,0,54,21K (Omicron),1e-5
2022-06-06,10,54,21L (Omicron),0.18518518518518515
2022-06-06,0,54,21M (Omicron),1e-5
2022-06-06,5,54,22A (Omicron),0.0925925925925926
2022-06-06,4,54,22B (Omicron),0.07407407407407407
2022-06-06,35,54,22C (Omicron),0.6481481481481481
2022-06-06,0,54,22D (Omicron),1e-5
2022-06-06,0,54,22E (Omicron),1e-5
2022-06-06,0,54,22F (Omicron),1e-5
2022-06-06,0,54,23A (Omicron),1e-5
2022-06-06,0,54,recombinant,1e-5
2022-06-07,0,49,19A,1e-5
2022-06-07,0,49,19B,1e-5
2022-06-07,0,49,20A,1e-5
2022-06-07,0,49,20B,1e-5
2022-06-07,0,49,20C,1e-5
2022-06-07,0,49,20D,1e-5
2022-06-07,0,49,20E (EU1),1e-5
2022-06-07,0,49,20G,1e-5
2022-06-07,0,49,"20H (Beta, V2)",1e-5
2022-06-07,0,49,"20I (Alpha, V1)",1e-5
2022-06-07,0,49,"20J (Gamma, V3)",1e-5
2022-06-07,0,49,21A (Delta),1e-5
2022-06-07,0,49,21B (Kappa),1e-5
2022-06-07,0,49,21C (Epsilon),1e-5
2022-06-07,0,49,21D (Eta),1e-5
2022-06-07,0,49,21F (Iota),1e-5
2022-06-07,0,49,21G (Lambda),1e-5
2022-06-07,0,49,21H (Mu),1e-5
2022-06-07,0,49,21I (Delta),1e-5
2022-06-07,0,49,21J (Delta),1e-5
2022-06-07,0,49,21K (Omicron),1e-5
2022-06-07,9,49,21L (Omicron),0.1836734693877551
2022-06-07,0,49,21M (Omicron),1e-5
2022-06-07,10,49,22A (Omicron),0.20408163265306123
2022-06-07,2,49,22B (Omicron),0.04081632653061224
2022-06-07,28,49,22C (Omicron),0.5714285714285714
2022-06-07,0,49,22D (Omicron),1e-5
2022-06-07,0,49,22E (Omicron),1e-5
2022-06-07,0,49,22F (Omicron),1e-5
2022-06-07,0,49,23A (Omicron),1e-5
2022-06-07,0,49,recombinant,1e-5
2022-06-08,0,34,19A,1e-5
2022-06-08,0,34,19B,1e-5
2022-06-08,0,34,20A,1e-5
2022-06-08,0,34,20B,1e-5
2022-06-08,0,34,20C,1e-5
2022-06-08,0,34,20D,1e-5
2022-06-08,0,34,20E (EU1),1e-5
2022-06-08,0,34,20G,1e-5
2022-06-08,0,34,"20H (Beta, V2)",1e-5
2022-06-08,0,34,"20I (Alpha, V1)",1e-5
2022-06-08,0,34,"20J (Gamma, V3)",1e-5
2022-06-08,0,34,21A (Delta),1e-5
2022-06-08,0,34,21B (Kappa),1e-5
2022-06-08,0,34,21C (Epsilon),1e-5
2022-06-08,0,34,21D (Eta),1e-5
2022-06-08,0,34,21F (Iota),1e-5
2022-06-08,0,34,21G (Lambda),1e-5
2022-06-08,0,34,21H (Mu),1e-5
2022-06-08,0,34,21I (Delta),1e-5
2022-06-08,0,34,21J (Delta),1e-5
2022-06-08,0,34,21K (Omicron),1e-5
2022-06-08,3,34,21L (Omicron),0.08823529411764706
2022-06-08,0,34,21M (Omicron),1e-5
2022-06-08,1,34,22A (Omicron),0.02941176470588235
2022-06-08,6,34,22B (Omicron),0.17647058823529413
2022-06-08,24,34,22C (Omicron),0.7058823529411765
2022-06-08,0,34,22D (Omicron),1e-5
2022-06-08,0,34,22E (Omicron),1e-5
2022-06-08,0,34,22F (Omicron),1e-5
2022-06-08,0,34,23A (Omicron),1e-5
2022-06-08,0,34,recombinant,1e-5
2022-06-09,0,52,19A,1e-5
2022-06-09,0,52,19B,1e-5
2022-06-09,0,52,20A,1e-5
2022-06-09,0,52,20B,1e-5
2022-06-09,0,52,20C,1e-5
2022-06-09,0,52,20D,1e-5
2022-06-09,0,52,20E (EU1),1e-5
2022-06-09,0,52,20G,1e-5
2022-06-09,0,52,"20H (Beta, V2)",1e-5
2022-06-09,0,52,"20I (Alpha, V1)",1e-5
2022-06-09,0,52,"20J (Gamma, V3)",1e-5
2022-06-09,0,52,21A (Delta),1e-5
2022-06-09,0,52,21B (Kappa),1e-5
2022-06-09,0,52,21C (Epsilon),1e-5
2022-06-09,0,52,21D (Eta),1e-5
2022-06-09,0,52,21F (Iota),1e-5
2022-06-09,0,52,21G (Lambda),1e-5
2022-06-09,0,52,21H (Mu),1e-5
2022-06-09,0,52,21I (Delta),1e-5
2022-06-09,0,52,21J (Delta),1e-5
2022-06-09,0,52,21K (Omicron),1e-5
2022-06-09,3,52,21L (Omicron),0.05769230769230769
2022-06-09,0,52,21M (Omicron),1e-5
2022-06-09,8,52,22A (Omicron),0.15384615384615383
2022-06-09,12,52,22B (Omicron),0.2307692307692308
2022-06-09,29,52,22C (Omicron),0.5576923076923077
2022-06-09,0,52,22D (Omicron),1e-5
2022-06-09,0,52,22E (Omicron),1e-5
2022-06-09,0,52,22F (Omicron),1e-5
2022-06-09,0,52,23A (Omicron),1e-5
2022-06-09,0,52,recombinant,1e-5
2022-06-10,0,33,19A,1e-5
2022-06-10,0,33,19B,1e-5
2022-06-10,0,33,20A,1e-5
2022-06-10,0,33,20B,1e-5
2022-06-10,0,33,20C,1e-5
2022-06-10,0,33,20D,1e-5
2022-06-10,0,33,20E (EU1),1e-5
2022-06-10,0,33,20G,1e-5
2022-06-10,0,33,"20H (Beta, V2)",1e-5
2022-06-10,0,33,"20I (Alpha, V1)",1e-5
2022-06-10,0,33,"20J (Gamma, V3)",1e-5
2022-06-10,0,33,21A (Delta),1e-5
2022-06-10,0,33,21B (Kappa),1e-5
2022-06-10,0,33,21C (Epsilon),1e-5
2022-06-10,0,33,21D (Eta),1e-5
2022-06-10,0,33,21F (Iota),1e-5
2022-06-10,0,33,21G (Lambda),1e-5
2022-06-10,0,33,21H (Mu),1e-5
2022-06-10,0,33,21I (Delta),1e-5
2022-06-10,0,33,21J (Delta),1e-5
2022-06-10,0,33,21K (Omicron),1e-5
2022-06-10,2,33,21L (Omicron),0.06060606060606061
2022-06-10,0,33,21M (Omicron),1e-5
2022-06-10,3,33,22A (Omicron),0.09090909090909093
2022-06-10,13,33,22B (Omicron),0.3939393939393939
2022-06-10,15,33,22C (Omicron),0.4545454545454546
2022-06-10,0,33,22D (Omicron),1e-5
2022-06-10,0,33,22E (Omicron),1e-5
2022-06-10,0,33,22F (Omicron),1e-5
2022-06-10,0,33,23A (Omicron),1e-5
2022-06-10,0,33,recombinant,1e-5
2022-06-11,0,21,19A,1e-5
2022-06-11,0,21,19B,1e-5
2022-06-11,0,21,20A,1e-5
2022-06-11,0,21,20B,1e-5
2022-06-11,0,21,20C,1e-5
2022-06-11,0,21,20D,1e-5
2022-06-11,0,21,20E (EU1),1e-5
2022-06-11,0,21,20G,1e-5
2022-06-11,0,21,"20H (Beta, V2)",1e-5
2022-06-11,0,21,"20I (Alpha, V1)",1e-5
2022-06-11,0,21,"20J (Gamma, V3)",1e-5
2022-06-11,0,21,21A (Delta),1e-5
2022-06-11,0,21,21B (Kappa),1e-5
2022-06-11,0,21,21C (Epsilon),1e-5
2022-06-11,0,21,21D (Eta),1e-5
2022-06-11,0,21,21F (Iota),1e-5
2022-06-11,0,21,21G (Lambda),1e-5
2022-06-11,0,21,21H (Mu),1e-5
2022-06-11,0,21,21I (Delta),1e-5
2022-06-11,0,21,21J (Delta),1e-5
2022-06-11,0,21,21K (Omicron),1e-5
2022-06-11,4,21,21L (Omicron),0.1904761904761905
2022-06-11,0,21,21M (Omicron),1e-5
2022-06-11,1,21,22A (Omicron),0.04761904761904761
2022-06-11,3,21,22B (Omicron),0.14285714285714285
2022-06-11,13,21,22C (Omicron),0.6190476190476191
2022-06-11,0,21,22D (Omicron),1e-5
2022-06-11,0,21,22E (Omicron),1e-5
2022-06-11,0,21,22F (Omicron),1e-5
2022-06-11,0,21,23A (Omicron),1e-5
2022-06-11,0,21,recombinant,1e-5
2022-06-12,0,29,19A,1e-5
2022-06-12,0,29,19B,1e-5
2022-06-12,0,29,20A,1e-5
2022-06-12,0,29,20B,1e-5
2022-06-12,0,29,20C,1e-5
2022-06-12,0,29,20D,1e-5
2022-06-12,0,29,20E (EU1),1e-5
2022-06-12,0,29,20G,1e-5
2022-06-12,0,29,"20H (Beta, V2)",1e-5
2022-06-12,0,29,"20I (Alpha, V1)",1e-5
2022-06-12,0,29,"20J (Gamma, V3)",1e-5
2022-06-12,0,29,21A (Delta),1e-5
2022-06-12,0,29,21B (Kappa),1e-5
2022-06-12,0,29,21C (Epsilon),1e-5
2022-06-12,0,29,21D (Eta),1e-5
2022-06-12,0,29,21F (Iota),1e-5
2022-06-12,0,29,21G (Lambda),1e-5
2022-06-12,0,29,21H (Mu),1e-5
2022-06-12,0,29,21I (Delta),1e-5
2022-06-12,0,29,21J (Delta),1e-5
2022-06-12,0,29,21K (Omicron),1e-5
2022-06-12,3,29,21L (Omicron),0.10344827586206896
2022-06-12,0,29,21M (Omicron),1e-5
2022-06-12,1,29,22A (Omicron),0.03448275862068965
2022-06-12,8,29,22B (Omicron),0.27586206896551724
2022-06-12,17,29,22C (Omicron),0.5862068965517241
2022-06-12,0,29,22D (Omicron),1e-5
2022-06-12,0,29,22E (Omicron),1e-5
2022-06-12,0,29,22F (Omicron),1e-5
2022-06-12,0,29,23A (Omicron),1e-5
2022-06-12,0,29,recombinant,1e-5
2022-06-13,0,82,19A,1e-5
2022-06-13,0,82,19B,1e-5
2022-06-13,0,82,20A,1e-5
2022-06-13,0,82,20B,1e-5
2022-06-13,0,82,20C,1e-5
2022-06-13,0,82,20D,1e-5
2022-06-13,0,82,20E (EU1),1e-5
2022-06-13,0,82,20G,1e-5
2022-06-13,0,82,"20H (Beta, V2)",1e-5
2022-06-13,0,82,"20I (Alpha, V1)",1e-5
2022-06-13,0,82,"20J (Gamma, V3)",1e-5
2022-06-13,0,82,21A (Delta),1e-5
2022-06-13,0,82,21B (Kappa),1e-5
2022-06-13,0,82,21C (Epsilon),1e-5
2022-06-13,0,82,21D (Eta),1e-5
2022-06-13,0,82,21F (Iota),1e-5
2022-06-13,0,82,21G (Lambda),1e-5
2022-06-13,0,82,21H (Mu),1e-5
2022-06-13,0,82,21I (Delta),1e-5
2022-06-13,0,82,21J (Delta),1e-5
2022-06-13,0,82,21K (Omicron),1e-5
2022-06-13,10,82,21L (Omicron),0.12195121951219512
2022-06-13,0,82,21M (Omicron),1e-5
2022-06-13,6,82,22A (Omicron),0.07317073170731707
2022-06-13,26,82,22B (Omicron),0.3170731707317073
2022-06-13,40,82,22C (Omicron),0.4878048780487805
2022-06-13,0,82,22D (Omicron),1e-5
2022-06-13,0,82,22E (Omicron),1e-5
2022-06-13,0,82,22F (Omicron),1e-5
2022-06-13,0,82,23A (Omicron),1e-5
2022-06-13,0,82,recombinant,1e-5
2022-06-14,0,26,19A,1e-5
2022-06-14,0,26,19B,1e-5
2022-06-14,0,26,20A,1e-5
2022-06-14,0,26,20B,1e-5
2022-06-14,0,26,20C,1e-5
2022-06-14,0,26,20D,1e-5
2022-06-14,0,26,20E (EU1),1e-5
2022-06-14,0,26,20G,1e-5
2022-06-14,0,26,"20H (Beta, V2)",1e-5
2022-06-14,0,26,"20I (Alpha, V1)",1e-5
2022-06-14,0,26,"20J (Gamma, V3)",1e-5
2022-06-14,0,26,21A (Delta),1e-5
2022-06-14,0,26,21B (Kappa),1e-5
2022-06-14,0,26,21C (Epsilon),1e-5
2022-06-14,0,26,21D (Eta),1e-5
2022-06-14,0,26,21F (Iota),1e-5
2022-06-14,0,26,21G (Lambda),1e-5
2022-06-14,0,26,21H (Mu),1e-5
2022-06-14,0,26,21I (Delta),1e-5
2022-06-14,0,26,21J (Delta),1e-5
2022-06-14,0,26,21K (Omicron),1e-5
2022-06-14,3,26,21L (Omicron),0.1153846153846154
2022-06-14,0,26,21M (Omicron),1e-5
2022-06-14,4,26,22A (Omicron),0.15384615384615383
2022-06-14,7,26,22B (Omicron),0.2692307692307692
2022-06-14,12,26,22C (Omicron),0.4615384615384616
2022-06-14,0,26,22D (Omicron),1e-5
2022-06-14,0,26,22E (Omicron),1e-5
2022-06-14,0,26,22F (Omicron),1e-5
2022-06-14,0,26,23A (Omicron),1e-5
2022-06-14,0,26,recombinant,1e-5
2022-06-15,0,56,19A,1e-5
2022-06-15,0,56,19B,1e-5
2022-06-15,0,56,20A,1e-5
2022-06-15,0,56,20B,1e-5
2022-06-15,0,56,20C,1e-5
2022-06-15,0,56,20D,1e-5
2022-06-15,0,56,20E (EU1),1e-5
2022-06-15,0,56,20G,1e-5
2022-06-15,0,56,"20H (Beta, V2)",1e-5
2022-06-15,0,56,"20I (Alpha, V1)",1e-5
2022-06-15,0,56,"20J (Gamma, V3)",1e-5
2022-06-15,0,56,21A (Delta),1e-5
2022-06-15,0,56,21B (Kappa),1e-5
2022-06-15,0,56,21C (Epsilon),1e-5
2022-06-15,0,56,21D (Eta),1e-5
2022-06-15,0,56,21F (Iota),1e-5
2022-06-15,0,56,21G (Lambda),1e-5
2022-06-15,0,56,21H (Mu),1e-5
2022-06-15,0,56,21I (Delta),1e-5
2022-06-15,0,56,21J (Delta),1e-5
2022-06-15,0,56,21K (Omicron),1e-5
2022-06-15,7,56,21L (Omicron),0.125
2022-06-15,0,56,21M (Omicron),1e-5
2022-06-15,9,56,22A (Omicron),0.16071428571428573
2022-06-15,16,56,22B (Omicron),0.2857142857142857
2022-06-15,24,56,22C (Omicron),0.42857142857142855
2022-06-15,0,56,22D (Omicron),1e-5
2022-06-15,0,56,22E (Omicron),1e-5
2022-06-15,0,56,22F (Omicron),1e-5
2022-06-15,0,56,23A (Omicron),1e-5
2022-06-15,0,56,recombinant,1e-5
2022-06-16,0,69,19A,1e-5
2022-06-16,0,69,19B,1e-5
2022-06-16,0,69,20A,1e-5
2022-06-16,0,69,20B,1e-5
2022-06-16,0,69,20C,1e-5
2022-06-16,0,69,20D,1e-5
2022-06-16,0,69,20E (EU1),1e-5
2022-06-16,0,69,20G,1e-5
2022-06-16,0,69,"20H (Beta, V2)",1e-5
2022-06-16,0,69,"20I (Alpha, V1)",1e-5
2022-06-16,0,69,"20J (Gamma, V3)",1e-5
2022-06-16,0,69,21A (Delta),1e-5
2022-06-16,0,69,21B (Kappa),1e-5
2022-06-16,0,69,21C (Epsilon),1e-5
2022-06-16,0,69,21D (Eta),1e-5
2022-06-16,0,69,21F (Iota),1e-5
2022-06-16,0,69,21G (Lambda),1e-5
2022-06-16,0,69,21H (Mu),1e-5
2022-06-16,0,69,21I (Delta),1e-5
2022-06-16,0,69,21J (Delta),1e-5
2022-06-16,0,69,21K (Omicron),1e-5
2022-06-16,13,69,21L (Omicron),0.18840579710144928
2022-06-16,0,69,21M (Omicron),1e-5
2022-06-16,8,69,22A (Omicron),0.11594202898550723
2022-06-16,20,69,22B (Omicron),0.2898550724637681
2022-06-16,27,69,22C (Omicron),0.391304347826087
2022-06-16,0,69,22D (Omicron),1e-5
2022-06-16,0,69,22E (Omicron),1e-5
2022-06-16,0,69,22F (Omicron),1e-5
2022-06-16,0,69,23A (Omicron),1e-5
2022-06-16,1,69,recombinant,0.0144927536231884
2022-06-17,0,50,19A,1e-5
2022-06-17,0,50,19B,1e-5
2022-06-17,0,50,20A,1e-5
2022-06-17,0,50,20B,1e-5
2022-06-17,0,50,20C,1e-5
2022-06-17,0,50,20D,1e-5
2022-06-17,0,50,20E (EU1),1e-5
2022-06-17,0,50,20G,1e-5
2022-06-17,0,50,"20H (Beta, V2)",1e-5
2022-06-17,0,50,"20I (Alpha, V1)",1e-5
2022-06-17,0,50,"20J (Gamma, V3)",1e-5
2022-06-17,0,50,21A (Delta),1e-5
2022-06-17,0,50,21B (Kappa),1e-5
2022-06-17,0,50,21C (Epsilon),1e-5
2022-06-17,0,50,21D (Eta),1e-5
2022-06-17,0,50,21F (Iota),1e-5
2022-06-17,0,50,21G (Lambda),1e-5
2022-06-17,0,50,21H (Mu),1e-5
2022-06-17,0,50,21I (Delta),1e-5
2022-06-17,0,50,21J (Delta),1e-5
2022-06-17,0,50,21K (Omicron),1e-5
2022-06-17,1,50,21L (Omicron),0.02
2022-06-17,0,50,21M (Omicron),1e-5
2022-06-17,10,50,22A (Omicron),0.2
2022-06-17,14,50,22B (Omicron),0.28
2022-06-17,24,50,22C (Omicron),0.48
2022-06-17,0,50,22D (Omicron),1e-5
2022-06-17,0,50,22E (Omicron),1e-5
2022-06-17,0,50,22F (Omicron),1e-5
2022-06-17,0,50,23A (Omicron),1e-5
2022-06-17,1,50,recombinant,0.02
2022-06-18,0,30,19A,1e-5
2022-06-18,0,30,19B,1e-5
2022-06-18,0,30,20A,1e-5
2022-06-18,0,30,20B,1e-5
2022-06-18,0,30,20C,1e-5
2022-06-18,0,30,20D,1e-5
2022-06-18,0,30,20E (EU1),1e-5
2022-06-18,0,30,20G,1e-5
2022-06-18,0,30,"20H (Beta, V2)",1e-5
2022-06-18,0,30,"20I (Alpha, V1)",1e-5
2022-06-18,0,30,"20J (Gamma, V3)",1e-5
2022-06-18,0,30,21A (Delta),1e-5
2022-06-18,0,30,21B (Kappa),1e-5
2022-06-18,0,30,21C (Epsilon),1e-5
2022-06-18,0,30,21D (Eta),1e-5
2022-06-18,0,30,21F (Iota),1e-5
2022-06-18,0,30,21G (Lambda),1e-5
2022-06-18,0,30,21H (Mu),1e-5
2022-06-18,0,30,21I (Delta),1e-5
2022-06-18,0,30,21J (Delta),1e-5
2022-06-18,0,30,21K (Omicron),1e-5
2022-06-18,4,30,21L (Omicron),0.13333333333333333
2022-06-18,0,30,21M (Omicron),1e-5
2022-06-18,2,30,22A (Omicron),0.06666666666666667
2022-06-18,9,30,22B (Omicron),0.3
2022-06-18,14,30,22C (Omicron),0.4666666666666667
2022-06-18,0,30,22D (Omicron),1e-5
2022-06-18,0,30,22E (Omicron),1e-5
2022-06-18,0,30,22F (Omicron),1e-5
2022-06-18,0,30,23A (Omicron),1e-5
2022-06-18,1,30,recombinant,0.03333333333333333
2022-06-19,0,34,19A,1e-5
2022-06-19,0,34,19B,1e-5
2022-06-19,0,34,20A,1e-5
2022-06-19,0,34,20B,1e-5
2022-06-19,0,34,20C,1e-5
2022-06-19,0,34,20D,1e-5
2022-06-19,0,34,20E (EU1),1e-5
2022-06-19,0,34,20G,1e-5
2022-06-19,0,34,"20H (Beta, V2)",1e-5
2022-06-19,0,34,"20I (Alpha, V1)",1e-5
2022-06-19,0,34,"20J (Gamma, V3)",1e-5
2022-06-19,0,34,21A (Delta),1e-5
2022-06-19,0,34,21B (Kappa),1e-5
2022-06-19,0,34,21C (Epsilon),1e-5
2022-06-19,0,34,21D (Eta),1e-5
2022-06-19,0,34,21F (Iota),1e-5
2022-06-19,0,34,21G (Lambda),1e-5
2022-06-19,0,34,21H (Mu),1e-5
2022-06-19,0,34,21I (Delta),1e-5
2022-06-19,0,34,21J (Delta),1e-5
2022-06-19,0,34,21K (Omicron),1e-5
2022-06-19,3,34,21L (Omicron),0.08823529411764706
2022-06-19,0,34,21M (Omicron),1e-5
2022-06-19,3,34,22A (Omicron),0.08823529411764706
2022-06-19,11,34,22B (Omicron),0.3235294117647059
2022-06-19,17,34,22C (Omicron),0.5
2022-06-19,0,34,22D (Omicron),1e-5
2022-06-19,0,34,22E (Omicron),1e-5
2022-06-19,0,34,22F (Omicron),1e-5
2022-06-19,0,34,23A (Omicron),1e-5
2022-06-19,0,34,recombinant,1e-5
2022-06-20,0,68,19A,1e-5
2022-06-20,0,68,19B,1e-5
2022-06-20,0,68,20A,1e-5
2022-06-20,0,68,20B,1e-5
2022-06-20,0,68,20C,1e-5
2022-06-20,0,68,20D,1e-5
2022-06-20,0,68,20E (EU1),1e-5
2022-06-20,0,68,20G,1e-5
2022-06-20,0,68,"20H (Beta, V2)",1e-5
2022-06-20,0,68,"20I (Alpha, V1)",1e-5
2022-06-20,0,68,"20J (Gamma, V3)",1e-5
2022-06-20,0,68,21A (Delta),1e-5
2022-06-20,0,68,21B (Kappa),1e-5
2022-06-20,0,68,21C (Epsilon),1e-5
2022-06-20,0,68,21D (Eta),1e-5
2022-06-20,0,68,21F (Iota),1e-5
2022-06-20,0,68,21G (Lambda),1e-5
2022-06-20,0,68,21H (Mu),1e-5
2022-06-20,0,68,21I (Delta),1e-5
2022-06-20,0,68,21J (Delta),1e-5
2022-06-20,0,68,21K (Omicron),1e-5
2022-06-20,14,68,21L (Omicron),0.2058823529411765
2022-06-20,0,68,21M (Omicron),1e-5
2022-06-20,12,68,22A (Omicron),0.17647058823529413
2022-06-20,18,68,22B (Omicron),0.2647058823529412
2022-06-20,24,68,22C (Omicron),0.35294117647058826
2022-06-20,0,68,22D (Omicron),1e-5
2022-06-20,0,68,22E (Omicron),1e-5
2022-06-20,0,68,22F (Omicron),1e-5
2022-06-20,0,68,23A (Omicron),1e-5
2022-06-20,0,68,recombinant,1e-5
2022-06-21,0,61,19A,1e-5
2022-06-21,0,61,19B,1e-5
2022-06-21,0,61,20A,1e-5
2022-06-21,0,61,20B,1e-5
2022-06-21,0,61,20C,1e-5
2022-06-21,0,61,20D,1e-5
2022-06-21,0,61,20E (EU1),1e-5
2022-06-21,0,61,20G,1e-5
2022-06-21,0,61,"20H (Beta, V2)",1e-5
2022-06-21,0,61,"20I (Alpha, V1)",1e-5
2022-06-21,0,61,"20J (Gamma, V3)",1e-5
2022-06-21,0,61,21A (Delta),1e-5
2022-06-21,0,61,21B (Kappa),1e-5
2022-06-21,0,61,21C (Epsilon),1e-5
2022-06-21,0,61,21D (Eta),1e-5
2022-06-21,0,61,21F (Iota),1e-5
2022-06-21,0,61,21G (Lambda),1e-5
2022-06-21,0,61,21H (Mu),1e-5
2022-06-21,0,61,21I (Delta),1e-5
2022-06-21,0,61,21J (Delta),1e-5
2022-06-21,0,61,21K (Omicron),1e-5
2022-06-21,6,61,21L (Omicron),0.09836065573770492
2022-06-21,0,61,21M (Omicron),1e-5
2022-06-21,7,61,22A (Omicron),0.11475409836065574
2022-06-21,22,61,22B (Omicron),0.3606557377049181
