date,clade_samples,total_samples,Nextstrain_clade,clade_pct,diff_log,nonvar_diff_log
2021-09-17,4,383,21A (Delta),0.01044386422976501,-1.4469189829363256,-0.03471812469223057
2021-09-17,29,383,21I (Delta),0.07571801566579635,0.109199291964992,-0.5534242163260031
2021-09-17,349,383,21J (Delta),0.9112271540469974,-0.2133536660416837,-0.4459065636571112
2021-09-17,1,383,recombinant,0.00261096605744125,0,-0.5170244523376725
2021-09-18,4,311,21A (Delta),0.01286173633440514,0,-0.19943351209885885
2021-09-18,24,311,21I (Delta),0.07717041800643087,-0.1892419996385284,-0.10481251227959465
2021-09-18,283,311,21J (Delta),0.909967845659164,-0.2096250245591893,-0.0946209998192642
2021-09-19,10,322,21A (Delta),0.03105590062111801,0.9162907318741553,-0.031288675826173895
2021-09-19,22,322,21I (Delta),0.06832298136645963,-0.08701137698962969,0.4703623786057186
2021-09-19,290,322,21J (Delta),0.9006211180124224,0.024434025337281895,0.4146396774422628
2021-09-20,2,703,19A,0.00284495021337126,0.6931471805599453,0.7592980159335215
2021-09-20,19,703,21A (Delta),0.02702702702702703,0.6418538861723944,0.7763957807293719
2021-09-20,52,703,21I (Delta),0.07396870554765292,0.8602012652231115,0.7036133210457995
2021-09-20,630,703,21J (Delta),0.8961593172119487,0.7758388964050589,0.731734110651817
2021-09-21,2,540,19A,0.0037037037037037,0,-0.4554871025501294
2021-09-21,1,540,20A,0.00185185185185185,0,-0.4554871025501294
2021-09-21,5,540,21A (Delta),0.00925925925925925,-1.33500106673234,-0.12173683586704442
2021-09-21,41,540,21I (Delta),0.07592592592592592,-0.23767165187711958,-0.3960691895808495
2021-09-21,491,540,21J (Delta),0.9092592592592592,-0.2492756915910581,-0.3931681796523649
2021-09-22,1,458,19A,0.00218340611353711,-0.6931471805599453,-0.047220438651398945
2021-09-22,6,458,21A (Delta),0.0131004366812227,0.18232155679395468,-0.33904335110269895
2021-09-22,35,458,21I (Delta),0.07641921397379912,-0.15822400521489444,-0.2255281637664159
2021-09-22,416,458,21J (Delta),0.9082969432314412,-0.16575886753325708,-0.22301654299362836
2021-09-23,9,488,21A (Delta),0.01844262295081967,0.4054651081081646,0.015156155454108644
2021-09-23,1,488,21H (Mu),0.00204918032786885,0,0.1165224324811498
2021-09-23,35,488,21I (Delta),0.07172131147540983,0,0.1165224324811498
2021-09-23,442,488,21J (Delta),0.9057377049180328,0.060624621816434576,0.10136627702704115
2021-09-23,1,488,recombinant,0.00204918032786885,0,0.1165224324811498
2021-09-24,8,437,21A (Delta),0.0183066361556064,-0.11778303565638382,-0.09849288004009704
2021-09-24,32,437,21I (Delta),0.07322654462242563,-0.08961215868968697,-0.11257831852344546
2021-09-24,397,437,21J (Delta),0.908466819221968,-0.10737360139050711,-0.1036975971730354
2021-09-25,1,267,19A,0.00374531835205992,0,-0.32795918505222654
2021-09-25,7,267,21A (Delta),0.02621722846441947,-0.13353139262452252,-0.28344872084405237
2021-09-25,23,267,21I (Delta),0.08614232209737828,-0.33024168687057687,-0.21787862276203426
2021-09-25,236,267,21J (Delta),0.8838951310861424,-0.5201044756615802,-0.15459102649836645
2021-09-26,7,230,21A (Delta),0.03043478260869565,0,-0.5180627142983447
2021-09-26,9,230,21I (Delta),0.0391304347826087,-0.9382696385929301,-0.04892789500187966
2021-09-26,214,230,21J (Delta),0.9304347826086956,-0.09785579000375932,-0.46913481929646506
2021-09-27,1,576,20C,0.00173611111111111,0,0.9050403415775664
2021-09-27,11,576,21A (Delta),0.01909722222222222,0.45198512374305744,0.754378633663214
2021-09-27,35,576,21I (Delta),0.06076388888888889,1.358123484153194,0.4523325135265018
2021-09-27,529,576,21J (Delta),0.9184027777777778,0.9050124168364482,0.6033695359654171
2021-09-28,4,379,21A (Delta),0.01055408970976253,-1.01160091167848,-0.4136055509102332
2021-09-28,23,379,21I (Delta),0.06068601583113457,-0.41985384556026384,-0.7094790839693413
2021-09-28,352,379,21J (Delta),0.9287598944591028,-0.4073572562602026,-0.715727378619372
2021-09-29,1,485,20A,0.00206185567010309,0,0.5125908689046926
2021-09-29,11,485,21A (Delta),0.02268041237113402,1.01160091167848,0.1753905650118659
2021-09-29,31,485,21I (Delta),0.06391752577319587,0.2984929885559966,0.41309320605269373
2021-09-29,442,485,21J (Delta),0.911340206185567,0.2276787064796011,0.4366979667448256
2021-09-30,4,495,21A (Delta),0.00808080808080808,-1.01160091167848,0.14876128145291467
2021-09-30,41,495,21I (Delta),0.08282828282828283,0.2795848622191617,-0.4968316054959062
2021-09-30,450,495,21J (Delta),0.9090909090909092,0.017937700686667668,-0.3660080247296592
2021-10-01,1,378,19A,0.00264550264550264,0,0.028223262590548026
2021-10-01,1,378,20A,0.00264550264550264,0,0.028223262590548026
2021-10-01,9,378,21A (Delta),0.0238095238095238,0.810930216216329,-0.17450929146353422
2021-10-01,27,378,21I (Delta),0.07142857142857142,-0.4177352006999788,0.13265706276554273
2021-10-01,340,378,21J (Delta),0.8994708994708994,-0.28030196515415806,0.09829875387908754
2021-10-02,1,235,21A (Delta),0.00425531914893617,-2.1972245773362196,-0.4838493492928333
2021-10-02,16,235,21I (Delta),0.06808510638297872,-0.523248143764548,-1.320837566078669
2021-10-02,218,235,21J (Delta),0.9276595744680852,-0.4444505548211186,-1.3602363605503838
2021-10-03,1,280,19A,0.00357142857142857,0,0.5506976960120055
2021-10-03,5,280,21A (Delta),0.01785714285714285,1.6094379124341003,0.014218391867305336
2021-10-03,14,280,21I (Delta),0.05,-0.13353139262452274,0.5952081602201796
2021-10-03,260,280,21J (Delta),0.9285714285714286,0.17618656822643874,0.49196883993652585
2021-10-04,2,562,19A,0.00355871886120996,0.6931471805599453,0.36726467824274983
2021-10-04,6,562,21A (Delta),0.01067615658362989,0.18232155679395468,0.5375398861647468
2021-10-04,17,562,21I (Delta),0.03024911032028469,0.19415601444095776,0.5335950669490791
2021-10-04,537,562,21J (Delta),0.9555160142348754,0.7253164634933373,0.3565415839316192
2021-10-05,2,501,19A,0.00399201596806387,0,0.06926674673826476
2021-10-05,5,501,21A (Delta),0.00998003992015968,-0.18232155679395468,0.1300405990029163
2021-10-05,29,501,21I (Delta),0.05788423153692615,0.534082485930258,-0.10876074857182123
2021-10-05,465,501,21J (Delta),0.9281437125748504,-0.14396068892150904,0.11725364304543444
2021-10-06,3,394,21A (Delta),0.00761421319796954,-0.5108256237659905,-0.1939120386521318
2021-10-06,25,394,21I (Delta),0.06345177664974619,-0.14842000511827358,-0.37511484797599026
2021-10-06,366,394,21J (Delta),0.9289340101522844,-0.23940407218599002,-0.32962281444213204
2021-10-07,1,483,20A,0.0020703933747412,0,0.19629298810024287
2021-10-07,6,483,21A (Delta),0.0124223602484472,0.6931471805599452,-0.03475607208640552
2021-10-07,18,483,21I (Delta),0.03726708074534161,-0.32850406697203605,0.30579434375758824
2021-10-07,458,483,21J (Delta),0.94824016563147,0.22423585071281948,0.12154770452930304
2021-10-08,2,457,19A,0.00437636761487965,0,0.0639217356508986
2021-10-08,7,457,21A (Delta),0.01531728665207877,0.15415067982725827,0.012538175708479185
2021-10-08,20,457,21I (Delta),0.0437636761487965,0.10536051565782634,0.0288015637649565
2021-10-08,428,457,21J (Delta),0.936542669584245,-0.06774598853238878,0.08650373182836153
2021-10-09,2,267,21A (Delta),0.00749063670411985,-1.252762968495368,-0.48023851208141366
2021-10-09,13,267,21I (Delta),0.04868913857677903,-0.4307829160924541,-0.8912285382828706
2021-10-09,252,267,21J (Delta),0.9438202247191012,-0.5296941080703732,-0.8417729422939111
2021-10-10,5,324,21A (Delta),0.01543209876543209,0.916290731874155,0.19597154138809497
2021-10-10,16,324,21I (Delta),0.04938271604938271,0.2076393647782444,0.5502972249360503
2021-10-10,303,324,21J (Delta),0.9351851851851852,0.18430371799794543,0.5619650483261998
2021-10-11,3,343,21A (Delta),0.00874635568513119,-0.5108256237659905,-0.19232189014728918
2021-10-11,10,343,21I (Delta),0.02915451895043731,-0.47000362924573524,-0.2127328874074168
2021-10-11,330,343,21J (Delta),0.9620991253644317,0.08535984895115689,-0.49041462650586287
2021-10-12,8,513,21A (Delta),0.01559454191033138,0.980829253011726,0.7155179683816614
2021-10-12,29,513,21I (Delta),0.05653021442495126,1.0647107369924282,0.6735772263913102
2021-10-12,476,513,21J (Delta),0.9278752436647172,0.3663251997708947,1.022769995002077
2021-10-13,3,472,21A (Delta),0.00635593220338983,-0.980829253011726,-0.12829278585185433
2021-10-13,24,472,21I (Delta),0.05084745762711865,-0.1892419996385284,-0.5240864125384531
2021-10-13,445,472,21J (Delta),0.9427966101694916,-0.06734357206518027,-0.5850356263251272
2021-10-14,1,501,20A,0.00199600798403193,0,0.08793457833032929
2021-10-14,4,501,21A (Delta),0.00798403193612774,0.2876820724517808,-0.00795944582026431
2021-10-14,22,501,21I (Delta),0.04391217564870259,-0.08701137698962969,0.11693837066020585
2021-10-14,474,501,21J (Delta),0.9461077844311376,0.06313303952883675,0.06689023182071703
2021-10-15,1,435,20A,0.00229885057471264,0,-0.26706546204723347
2021-10-15,3,435,21A (Delta),0.00689655172413793,-0.2876820724517808,-0.17117143789663988
2021-10-15,15,435,21I (Delta),0.03448275862068965,-0.382992252256106,-0.1394013779618648
2021-10-15,416,435,21J (Delta),0.9563218390804598,-0.13052206143381362,-0.22355810823596226
2021-10-16,1,309,20A,0.00323624595469255,0,-0.3218539269603126
2021-10-16,3,309,21A (Delta),0.00970873786407766,0,-0.3218539269603126
2021-10-16,8,309,21I (Delta),0.02588996763754045,-0.6286086594223743,-0.1123177071528545
2021-10-16,297,309,21J (Delta),0.9611650485436892,-0.3369531214585635,-0.2095362198074581
2021-10-17,3,250,19A,0.012,0.4054651081081645,0.04556099559562247
2021-10-17,2,250,21A (Delta),0.008,-0.4054651081081645,0.31587106766773215
2021-10-17,18,250,21I (Delta),0.072,0.8109302162163288,-0.08959404044043229
2021-10-17,227,250,21J (Delta),0.908,-0.26878212132129686,0.2703100720721096
2021-10-18,6,470,21A (Delta),0.01276595744680851,1.0986122886681096,0.31022508164610896
2021-10-18,17,470,21I (Delta),0.03617021276595744,-0.05715841383994835,0.8881104329001379
2021-10-18,447,470,21J (Delta),0.951063829787234,0.6776085771321663,0.5207269374140806
2021-10-19,2,356,21A (Delta),0.00561797752808988,-1.0986122886681096,-0.23388449572215975
2021-10-19,14,356,21I (Delta),0.03932584269662921,-0.19415601444095776,-0.6861126328357356
2021-10-19,340,356,21J (Delta),0.9550561797752808,-0.27361297700336173,-0.6463841515545337
2021-10-20,1,355,19A,0.0028169014084507,-1.0986122886681098,-0.0019665740423961964
2021-10-20,2,355,21A (Delta),0.0056338028169014,0,-0.3681706702650995
2021-10-20,14,355,21I (Delta),0.03943661971830986,0,-0.3681706702650995
2021-10-20,338,355,21J (Delta),0.952112676056338,-0.005899722127188589,-0.3662040962227033
2021-10-21,3,449,19A,0.00668151447661469,1.0986122886681098,0.34739114467701354
2021-10-21,1,449,20A,0.00222717149220489,0,0.622044216844041
2021-10-21,5,449,21A (Delta),0.01113585746102449,0.916290731874155,0.3929715338755022
2021-10-21,18,449,21I (Delta),0.0400890868596882,0.2513144282809061,0.5592156097738145
2021-10-21,422,449,21J (Delta),0.9398663697104676,0.22195941855299317,0.5665543622057927
2021-10-22,2,398,21A (Delta),0.0050251256281407,-0.916290731874155,-0.2499139347782247
2021-10-22,12,398,21I (Delta),0.03015075376884422,-0.40546510810816416,-0.5053267466612201
2021-10-22,384,398,21J (Delta),0.964824120603015,-0.09436276144828515,-0.6608779199911596
2021-10-23,3,280,21A (Delta),0.01071428571428571,0.4054651081081645,0.005825308609987312
2021-10-23,18,280,21I (Delta),0.06428571428571428,0.40546510810816416,0.0058253086099874785
2021-10-23,259,280,21J (Delta),0.925,-0.39381449088818954,0.40546510810816433
2021-10-24,3,239,19A,0.01255230125523012,0,-0.41311331605440893
2021-10-24,2,239,21A (Delta),0.00836820083682008,-0.4054651081081645,-0.2779582800183541
2021-10-24,9,239,21I (Delta),0.03765690376569038,-0.693147180559945,-0.18206425586776062
2021-10-24,225,239,21J (Delta),0.9414225941422594,-0.14072765949511723,-0.36620409622270317
2021-10-25,2,498,19A,0.00401606425702811,-0.4054651081081645,0.5448988198010771
2021-10-25,2,498,21A (Delta),0.00401606425702811,0,0.40974378376502224
2021-10-25,22,498,21I (Delta),0.04417670682730924,0.8938178760220965,0.11180449175765676
2021-10-25,472,498,21J (Delta),0.9477911646586346,0.7408785833811349,0.16278425597131063
2021-10-26,1,342,19A,0.00292397660818713,-0.6931471805599453,-0.1954028526392303
2021-10-26,2,342,21A (Delta),0.00584795321637426,0,-0.42645191282587874
2021-10-26,18,342,21I (Delta),0.05263157894736842,-0.20067069546215155,-0.35956168100516156
2021-10-26,321,342,21J (Delta),0.9385964912280702,-0.3855378624555392,-0.29793929200736563
2021-10-27,1,324,20A,0.00308641975308641,0,-0.1801456130427257
2021-10-27,13,324,21I (Delta),0.04012345679012345,-0.3254224004346278,-0.017434412825411805
2021-10-27,310,324,21J (Delta),0.9567901234567902,-0.03486882565082361,-0.1627112002173139
2021-10-28,2,517,20A,0.00386847195357833,0.6931471805599453,0.6016355805306963
2021-10-28,5,517,21A (Delta),0.00967117988394584,0.916290731874155,0.5272543967592931
2021-10-28,20,517,21I (Delta),0.03868471953578337,0.4307829160924541,0.6890903353531934
2021-10-28,490,517,21J (Delta),0.9477756286266924,0.45783309362547975,0.6800736095088515
2021-10-29,1,417,19A,0.00239808153477218,0,-0.3340755402061008
2021-10-29,2,417,21A (Delta),0.00479616306954436,-0.916290731874155,-0.028645296248049124
2021-10-29,23,417,21I (Delta),0.05515587529976019,0.13976194237515882,-0.3806628543311537
2021-10-29,391,417,21J (Delta),0.9376498800959232,-0.22569783111930608,-0.2588429298329988
2021-10-30,1,236,19A,0.00423728813559322,0,-0.43454304041462183
2021-10-30,2,236,21A (Delta),0.00847457627118644,0,-0.43454304041462183
2021-10-30,11,236,21I (Delta),0.04661016949152542,-0.737598943130779,-0.1886767260376955
2021-10-30,222,236,21J (Delta),0.940677966101695,-0.5660301781130865,-0.24586631437692633
2021-10-31,1,296,20A,0.00337837837837837,-0.6931471805599453,0.07974322968861151
2021-10-31,2,296,21A (Delta),0.00675675675675675,0,-0.15130583049803692
2021-10-31,11,296,21I (Delta),0.03716216216216216,0,-0.15130583049803692
2021-10-31,282,296,21J (Delta),0.9527027027027029,0.23922968906583453,-0.23104906018664842
2021-11-01,7,528,21A (Delta),0.01325757575757575,1.252762968495368,0.7629861013711488
2021-11-01,29,528,21I (Delta),0.05492424242424242,0.9694005571881035,0.904667307024781
2021-11-01,492,528,21J (Delta),0.9318181818181818,0.556571645554194,1.1110817628417358
2021-11-02,2,434,19A,0.00460829493087557,0.6931471805599453,-0.37279696215201746
2021-11-02,4,434,21A (Delta),0.00921658986175115,-0.5596157879354227,0.0447906940131052
2021-11-02,20,434,21I (Delta),0.04608294930875576,-0.3715635564324833,-0.017893383154541254
2021-11-02,408,434,21J (Delta),0.9400921658986175,-0.1872115420881464,-0.07934405460265355
2021-11-03,5,500,21A (Delta),0.01,0.2231435513142097,0.29823175446390415
2021-11-03,32,500,21I (Delta),0.064,0.4700036292457357,0.17480171549814116
2021-11-03,463,500,21J (Delta),0.926,0.12645987968207262,0.3465735902799727
2021-11-04,1,595,20A,0.00168067226890756,0,-0.28416497569561755
2021-11-04,2,595,21A (Delta),0.00336134453781512,-0.916290731874155,0.021265268262434134
2021-11-04,28,595,21I (Delta),0.04705882352941176,-0.13353139262452274,-0.2396545114874433
2021-11-04,564,595,21J (Delta),0.9478991596638656,0.19732719741182514,-0.34994070816622597
2021-11-05,1,487,20A,0.00205338809034907,0,0.24396672228572625
2021-11-05,6,487,21A (Delta),0.01232032854209445,1.0986122886681096,-0.12223737393697694
2021-11-05,24,487,21I (Delta),0.04928131416837782,-0.15415067982725805,0.2953502822281456
2021-11-05,456,487,21J (Delta),0.9363449691991786,-0.21256144198367277,0.31482053628028384
2021-11-06,3,341,21A (Delta),0.00879765395894428,-0.6931471805599452,-0.34794608633805013
2021-11-06,17,341,21I (Delta),0.04985337243401759,-0.3448404862917296,-0.5220994334721579
2021-11-06,321,341,21J (Delta),0.9413489736070382,-0.3510516863843707,-0.5189938334258374
2021-11-07,1,332,19A,0.00301204819277108,-0.6931471805599453,-0.4142146386421661
2021-11-07,1,332,21A (Delta),0.00301204819277108,-1.0986122886681098,-0.27905960260611135
2021-11-07,15,332,21I (Delta),0.04518072289156626,-0.1251631429540061,-0.6035426511774792
2021-11-07,315,332,21J (Delta),0.9487951807228916,-0.018868484304382704,-0.6389742040606871
2021-11-08,1,656,19A,0.00152439024390243,0,0.6148135352546404
2021-11-08,1,656,20G,0.00152439024390243,0,0.6148135352546404
2021-11-08,4,656,21A (Delta),0.00609756097560975,1.3862943611198906,0.2682399449746678
2021-11-08,22,656,21I (Delta),0.03353658536585366,0.382992252256106,0.5190654721906139
2021-11-08,628,656,21J (Delta),0.9573170731707316,0.6899675276425654,0.4423216533439991
2021-11-09,4,626,21A (Delta),0.00638977635782747,0,0.09275060485566722
2021-11-09,28,626,21I (Delta),0.04472843450479233,0.24116205681688774,-0.02783042355277665
2021-11-09,594,626,21J (Delta),0.9488817891373802,-0.0556608471055533,0.12058102840844387
2021-11-10,1,579,20A,0.00172711571675302,0,-0.23061059264923342
2021-11-10,1,579,20C,0.00172711571675302,0,-0.23061059264923342
2021-11-10,2,579,21A (Delta),0.00345423143350604,-0.6931471805599453,-0.0573237975092471
2021-11-10,24,579,21I (Delta),0.04145077720207254,-0.15415067982725805,-0.1920729226924189
2021-11-10,551,579,21J (Delta),0.9516407599309152,-0.07514451020973034,-0.21182446509680083
2021-11-11,5,572,19A,0.00874125874125874,1.6094379124341003,-0.2948615235873033
2021-11-11,1,572,21A (Delta),0.00174825174825174,-0.6931471805599453,0.47266684074404525
2021-11-11,20,572,21I (Delta),0.03496503496503497,-0.1823215567939549,0.30239163282204845
2021-11-11,546,572,21J (Delta),0.9545454545454546,-0.0091158334080097,0.24465639169340003
2021-11-12,5,549,19A,0.00910746812386156,0,0.461456477570102
2021-11-12,4,549,21A (Delta),0.00728597449908925,1.3862943611198906,-6.416428031948603e-4
2021-11-12,21,549,21I (Delta),0.03825136612021858,0.04879016416943216,0.44519308951362463
2021-11-12,519,549,21J (Delta),0.9453551912568308,-0.05071509257901674,0.47836150842977426
2021-11-13,5,473,19A,0.01057082452431289,0,-0.42146366883016206
2021-11-13,3,473,21A (Delta),0.00634249471458773,-0.2876820724517808,-0.32556964467956845
2021-11-13,9,473,21I (Delta),0.01902748414376321,-0.8472978603872034,-0.13903104870109426
2021-11-13,456,473,21J (Delta),0.9640591966173362,-0.12941107365150195,-0.3783266442796614
2021-11-14,1,437,19A,0.0022883295194508,-1.6094379124341003,0.09516222729611486
2021-11-14,3,437,21A (Delta),0.0068649885583524,0,-0.44131707684858523
2021-11-14,13,437,21I (Delta),0.02974828375286041,0.3677247801253172,-0.5638920035570243
2021-11-14,420,437,21J (Delta),0.9610983981693364,-0.08223809823697259,-0.413904377436261
2021-11-15,1,988,19A,0.00101214574898785,0,0.5157982576460033
2021-11-15,1,988,20C,0.00101214574898785,0,0.5157982576460033
2021-11-15,4,988,21A (Delta),0.00404858299595141,0.2876820724517808,0.4438777395330581
2021-11-15,34,988,21I (Delta),0.03441295546558704,0.9614111671546248,0.2754454658573471
2021-11-15,948,988,21J (Delta),0.9595141700404858,0.8140997909776075,0.3122733099016014
2021-11-16,2,853,19A,0.00234466588511137,0.6931471805599453,-0.40653996172579515
2021-11-16,1,853,20A,0.00117233294255568,0,-0.23325316658580883
2021-11-16,1,853,21A (Delta),0.00117233294255568,-1.3862943611198906,0.11332042369416381
2021-11-16,31,853,21I (Delta),0.03634232121922626,-0.09237332013101529,-0.210159836553055
2021-11-16,818,853,21J (Delta),0.958968347010551,-0.14749216565227474,-0.19638012517274014
2021-11-17,1,665,19A,0.00150375939849624,-0.6931471805599453,0.2579826572378496
2021-11-17,3,665,21A (Delta),0.00451127819548872,1.0986122886681098,-0.33927049917150215
2021-11-17,29,665,21I (Delta),0.04360902255639098,-0.06669137449867213,0.04916405521742517
2021-11-17,632,665,21J (Delta),0.950375939849624,-0.257972942455889,0.11292457786983079
2021-11-18,1,808,19A,0.00123762376237623,0,-0.08628555793598691
2021-11-18,3,808,21A (Delta),0.00371287128712871,0,-0.08628555793598691
2021-11-18,18,808,21I (Delta),0.02227722772277227,-0.4769240720903096,0.07268913276078297
2021-11-18,786,808,21J (Delta),0.9727722772277227,0.2180673982823489,-0.15897469069676987
2021-11-19,4,610,19A,0.00655737704918032,1.3862943611198906,0.12749427186003803
2021-11-19,1,610,20A,0.00163934426229508,0,0.4740678621400107
2021-11-19,4,610,21A (Delta),0.00655737704918032,0.2876820724517808,0.4021473440270655
2021-11-19,31,610,21I (Delta),0.05081967213114754,0.5436154465889818,0.33816400049276524
2021-11-19,570,610,21J (Delta),0.9344262295081968,-0.3213204316006104,0.5543979700401633
2021-11-20,5,509,19A,0.00982318271119842,0.2231435513142097,-0.7154986528256412
2021-11-20,1,509,21A (Delta),0.00196463654223968,-1.3862943611198906,-0.17901934868094097
2021-11-20,17,509,21I (Delta),0.03339882121807466,-0.6007738604289301,-0.4408595155779278
2021-11-20,486,509,21J (Delta),0.9548133595284872,-0.15942773692810253,-0.5879748900782037
2021-11-21,3,400,19A,0.0075,-0.5108256237659905,0.2415922422986788
2021-11-21,3,400,21A (Delta),0.0075,1.0986122886681098,-0.2948870618460213
2021-11-21,15,400,21I (Delta),0.0375,-0.1251631429540061,0.11303808202801731
2021-11-21,379,400,21J (Delta),0.9475,-0.24867241881806734,0.15420784064937107
2021-11-22,1,1015,19A,9.852216748768472e-4,-1.0986122886681098,1.0657969092012938
2021-11-22,12,1015,21A (Delta),0.01182266009852216,1.3862943611198906,0.2374946926052938
2021-11-22,36,1015,21I (Delta),0.0354679802955665,0.8754687373538999,0.40776990052729073
2021-11-22,966,1015,21J (Delta),0.9517241379310344,0.9356276291300913,0.38771693660189355
2021-11-23,3,502,21A (Delta),0.00597609561752988,-1.3862943611198906,-0.6446249508518608
2021-11-23,20,502,21I (Delta),0.0398406374501992,-0.5877866649021191,-1.0438787989607465
2021-11-23,479,502,21J (Delta),0.954183266932271,-0.7014632368016027,-0.9870405130110047
2021-11-24,1,100,19A,0.01,0,-1.4215369542917973
2021-11-24,6,100,21I (Delta),0.06,-1.203972804325936,-0.8195505521288293
2021-11-24,93,100,21J (Delta),0.93,-1.6391011042576586,-0.601986402162968
2021-11-25,13,13,21J (Delta),1,-1.9676501356917195,NA
2021-11-26,1,236,21A (Delta),0.00423728813559322,-1.0986122886681098,1.6305253749594573
2021-11-26,9,236,21I (Delta),0.03813559322033898,0.4054651081081646,0.87848667657132
2021-11-26,226,236,21J (Delta),0.9576271186440678,2.8555856418107495,-0.3465735902799725
2021-11-27,21,529,21I (Delta),0.03969754253308128,0.8472978603872034,0.40398800215944863
2021-11-27,507,529,21J (Delta),0.9584120982986768,0.8079760043188973,0.4236489301936017
2021-11-27,1,529,21K (Omicron),0.00189035916824196,0,0.8276369323530504
2021-11-28,1,484,21A (Delta),0.00206611570247933,0,0.017035299546942273
2021-11-28,24,484,21I (Delta),0.04958677685950413,0.13353139262452274,-0.049730396765319096
2021-11-28,459,484,21J (Delta),0.9483471074380164,-0.09946079353063819,0.06676569631226137
2021-11-29,7,1840,21A (Delta),0.00380434782608695,1.9459101490553132,0.9211183487642783
2021-11-29,49,1840,21I (Delta),0.02663043478260869,0.7137664677626807,1.331832909195156
2021-11-29,1782,1840,21J (Delta),0.9684782608695652,1.356441397970209,1.1176079324593131
2021-11-29,2,1840,21K (Omicron),0.00108695652173913,0.6931471805599453,1.338706004929401
2021-11-30,2,1586,19A,0.00126103404791929,0.6931471805599453,-0.03770589364887322
2021-11-30,3,1586,21A (Delta),0.00189155107187894,-0.8472978603872034,0.347405366587914
2021-11-30,38,1586,21I (Delta),0.02395964691046658,-0.2542341383842408,0.1991394360871733
2021-11-30,1537,1586,21J (Delta),0.9691046658259772,-0.1479038644921582,0.17255686761415265
2021-11-30,6,1586,21K (Omicron),0.00378310214375788,1.0986122886681096,-0.1390721706759143
2021-12-01,2,1333,19A,0.00150037509377344,0,-0.1915206259107877
2021-12-01,2,1333,21A (Delta),0.00150037509377344,-0.4054651081081645,-0.09015434888374657
2021-12-01,38,1333,21I (Delta),0.02850712678169542,0,-0.1915206259107877
2021-12-01,1286,1333,21J (Delta),0.964741185296324,-0.1782958387410316,-0.1469466662255298
2021-12-01,5,1333,21K (Omicron),0.0037509377344336,-0.18232155679395468,-0.14594023671229903
2021-12-02,1,1398,19A,7.15307582260372e-4,-0.6931471805599453,0.24733790123802588
2021-12-02,5,1398,21A (Delta),0.00357653791130186,0.916290731874155,-0.1550215768704992
2021-12-02,39,1398,21I (Delta),0.0278969957081545,0.02597548640326064,0.0675572344972244
2021-12-02,1348,1398,21J (Delta),0.9642346208869814,0.04708538667468787,0.06227975942936759
2021-12-02,5,1398,21K (Omicron),0.00357653791130186,0,0.07405110609803955
2021-12-03,6,1190,21A (Delta),0.00504201680672268,0.18232155679395468,0.054650075363915716
2021-12-03,27,1190,21I (Delta),0.0226890756302521,-0.3677247801253172,0.23799885433700632
2021-12-03,1147,1190,21J (Delta),0.9638655462184874,-0.1614721743428813,0.16924798574286104
2021-12-03,10,1190,21K (Omicron),0.00840336134453781,0.6931471805599456,-0.11562513255808127
2021-12-04,2,725,21A (Delta),0.00275862068965517,-1.0986122886681096,-0.6810993699878858
2021-12-04,29,725,21I (Delta),0.04,0.07145896398214502,-1.071123120871304
2021-12-04,692,725,21J (Delta),0.9544827586206897,-0.5053191615117019,-0.8788637457066883
2021-12-04,2,725,21K (Omicron),0.00275862068965517,-1.6094379124341005,-0.5108241620658888
2021-12-05,2,524,21A (Delta),0.00381679389312977,0,0.1298982013240312
2021-12-05,17,524,21I (Delta),0.03244274809160305,-0.534082485930258,0.30792569663411723
2021-12-05,498,524,21J (Delta),0.950381679389313,-0.3289858785930164,0.2395601608550367
2021-12-05,7,524,21K (Omicron),0.01335877862595419,1.252762968495368,-0.2876894548410915
2021-12-06,5,1625,21A (Delta),0.00307692307692307,0.916290731874155,0.7343362660450047
2021-12-06,49,1625,21I (Delta),0.03015384615384615,1.0586069540544103,0.686897525318253
2021-12-06,1564,1625,21J (Delta),0.9624615384615384,1.1444018440806039,0.6582992286428552
2021-12-06,7,1625,21K (Omicron),0.0043076923076923,0,1.0397665100030564
2021-12-07,1,802,20C,0.00124688279301745,0,-0.3197561857742963
2021-12-07,6,802,21A (Delta),0.00748129675810473,0.18232155679395468,-0.365336574972785
2021-12-07,18,802,21I (Delta),0.02244389027431421,-1.001448540214462,-0.06939405072068083
2021-12-07,768,802,21J (Delta),0.9576059850374063,-0.7112121879575843,-0.14195313878490023
2021-12-07,9,802,21K (Omicron),0.0112219451371571,0.25131442828090633,-0.3825847928445229
2021-12-08,1,1035,20A,9.66183574879227e-4,0,0.015926572088460822
2021-12-08,1,1035,21A (Delta),9.66183574879227e-4,-1.791759469228055,0.46386643939547456
2021-12-08,34,1035,21I (Delta),0.03285024154589372,0.635988766719997,-0.14307061959153844
2021-12-08,975,1035,21J (Delta),0.9420289855072465,0.238647737850175,-0.04373536237408293
2021-12-08,24,1035,21K (Omicron),0.02318840579710145,0.9808292530117262,-0.22928074116447072
2021-12-09,9,404,21I (Delta),0.02227722772277227,-1.329135947279942,-0.7393172983019167
2021-12-09,381,404,21J (Delta),0.943069306930693,-0.9396380958711461,-0.9340662240063147
2021-12-09,14,404,21K (Omicron),0.03465346534653465,-0.5389965007326873,-1.134387021575544
